VideoID,Video,ClassID
347,prelinger_LetsBeGo1953_push_f_cm_np1_ba_med_11.avi,4
348,pushing_blocks_push_f_nm_np1_le_bad_0.avi,4
349,pushing_blocks_push_f_nm_np1_le_bad_1.avi,4
350,20060723sfjffangelina_run_f_nm_np1_ri_med_2.avi,5
351,20060723sfjffinallseriousness_run_f_cm_np1_fr_med_0.avi,5
352,20060723sfjffinallseriousness_run_u_cm_np1_fr_med_1.avi,5
353,50_FIRST_DATES_run_f_nm_np1_ba_med_20.avi,5
354,Age13_1_run_f_nm_np1_fr_med_2.avi,5
355,Age13_2_run_f_cm_np1_ba_med_1.avi,5
356,AgentCodyBanks_run_f_cm_np1_ba_med_11.avi,5
357,American_History_X_run_f_nm_np1_fr_med_50.avi,5
358,BLACK_HAWK_DOWN_run_f_cm_np1_fr_bad_22.avi,5
359,BLACK_HAWK_DOWN_run_f_cm_np1_fr_med_10.avi,5
360,BLACK_HAWK_DOWN_run_f_cm_np1_le_med_21.avi,5
361,BLACK_HAWK_DOWN_run_f_cm_np1_ri_bad_29.avi,5
362,BLACK_HAWK_DOWN_run_f_cm_np1_ri_med_28.avi,5
363,BLACK_HAWK_DOWN_run_f_nm_np1_ba_med_31.avi,5
364,BLACK_HAWK_DOWN_run_l_nm_np1_ba_med_16.avi,5
365,BLACK_HAWK_DOWN_run_l_nm_np1_ba_med_33.avi,5
366,CastAway1_run_f_cm_np1_ri_med_3.avi,5
367,Crash_run_u_nm_np1_fr_med_20.avi,5
368,EVOLUTION_run_f_cm_np1_ba_med_0.avi,5
369,EVOLUTION_run_f_cm_np1_fr_med_2.avi,5
370,Fellowship_7_run_f_cm_np1_fr_med_4.avi,5
371,Fellowship_7_run_u_cm_np1_fr_med_5.avi,5
372,GOAL_2_living_the_dream_movie_part_2_run_f_cm_np4_fr_med_1.avi,5
373,HP_PRISONER_OF_AZKABAN_run_f_cm_np1_ba_bad_30.avi,5
374,HP_PRISONER_OF_AZKABAN_run_f_cm_np1_fr_bad_37.avi,5
375,HP_PRISONER_OF_AZKABAN_run_f_cm_np1_ri_bad_32.avi,5
376,Hitch_Part_2_run_f_cm_np1_fr_med_8.avi,5
377,Hitch_Part_2_run_f_nm_np1_fr_med_11.avi,5
378,Juno_run_f_cm_np1_ba_med_5.avi,5
379,KUNG_FU_HUSTLE_run_f_cm_np1_fr_med_26.avi,5
380,KUNG_FU_HUSTLE_run_f_cm_np1_le_med_2.avi,5
381,LittleChildren_run_f_cm_np1_ba_med_1.avi,5
382,MeettheFockers_run_u_nm_np1_fr_med_13.avi,5
383,Prelinger_HabitPat1954_run_f_cm_np1_ri_med_18.avi,5
384,RATRACE_run_f_cm_np1_le_bad_24.avi,5
385,RATRACE_run_f_cm_np1_ri_med_13.avi,5
386,RETURN_OF_THE_KING_run_f_cm_np1_fr_bad_10.avi,5
387,RETURN_OF_THE_KING_run_f_cm_np1_fr_med_31.avi,5
388,RETURN_OF_THE_KING_run_f_cm_np1_fr_med_52.avi,5
389,RETURN_OF_THE_KING_run_f_cm_np1_ri_med_11.avi,5
390,RETURN_OF_THE_KING_run_f_nm_np1_ba_med_43.avi,5
391,Return_of_the_King_4_run_f_cm_np1_ri_med_5.avi,5
392,RushHour2_run_f_cm_np1_fr_bad_1.avi,5
393,RushHour2_run_f_cm_np1_fr_med_0.avi,5
394,RushHour2_run_u_cm_np1_fr_bad_4.avi,5
395,Shadow_of_a_Doubt_run_f_nm_np1_fr_med_16.avi,5
396,TheBigBangS01E01Pilot_run_f_nm_np1_ba_med_0.avi,5
397,TheBoondockSaints_run_h_cm_np1_fr_bad_69.avi,5
398,TheLastManOnearth_run_f_cm_np1_ba_med_39.avi,5
399,TheLastManOnearth_run_f_nm_np1_fr_med_30.avi,5
400,TheLastManOnearth_run_f_nm_np1_le_med_46.avi,5
401,TheLastManOnearth_run_f_nm_np2_fr_med_49.avi,5
402,The_Fugitive_5_run_f_cm_np1_fr_med_1.avi,5
403,The_Fugitive_5_run_f_cm_np2_ri_med_2.avi,5
404,The_Matrix_Revolutions_5_run_u_cm_np1_ri_med_3.avi,5
405,Two_Towers_1_run_f_cm_np1_fr_med_3.avi,5
406,Two_Towers_1_run_f_cm_np2_ba_med_5.avi,5
407,Two_Towers_1_run_f_cm_np3_ba_bad_2.avi,5
408,Veoh_Alpha_Dog_2_run_f_nm_np1_ba_med_11.avi,5
409,Veoh_Alpha_Dog_2_run_f_nm_np1_fr_med_26.avi,5
410,Wayne_Rooney_At_Home_Funny_Must_See_run_f_cm_np1_le_med_2.avi,5
411,Wayne_Rooney_At_Home_Funny_Must_See_run_f_cm_np1_le_med_3.avi,5
412,likebeckam_run_f_cm_np1_ba_med_24.avi,5
413,likebeckam_run_f_cm_np1_le_med_3.avi,5
414,likebeckam_run_f_cm_np1_ri_med_0.avi,5
415,metacafe_coolsoccer_run_f_cm_np3_fr_bad_6.avi,5
416,metacafe_coolsoccer_run_f_cm_np4_ba_bad_3.avi,5
417,prelinger_LetsPlay1949_run_f_nm_np1_fr_med_16.avi,5
418,prelinger_they_grow_up_so_fast_1_run_f_nm_np1_ba_bad_7.avi,5
419,veoh_harold_and_kumar_run_f_nm_np2_fr_bad_10.avi,5
420,20060723sfjffsomelikeitwarmed_sit_u_nm_np1_fr_goo_1.avi,6
421,A_Beautiful_Mind_5_sit_u_cm_np1_ri_med_1.avi,6
422,AboutABoy_sit_u_cm_np1_ri_med_1.avi,6
423,AgentCodyBanks_sit_u_cm_np1_fr_goo_4.avi,6
424,AllThePresidentMen_sit_f_nm_np1_fr_goo_3.avi,6
425,AmericanGangster_sit_f_cm_np1_fr_med_70.avi,6
426,AmericanGangster_sit_f_cm_np1_le_bad_11.avi,6
427,AmericanGangster_sit_f_cm_np1_le_med_43.avi,6
428,AmericanGangster_sit_u_cm_np1_ba_bad_16.avi,6
429,AmericanGangster_sit_u_cm_np1_fr_med_26.avi,6
430,AmericanGangster_sit_u_cm_np1_le_med_61.avi,6
431,AmericanGangster_sit_u_cm_np1_ri_bad_10.avi,6
432,AmericanGangster_sit_u_cm_np1_ri_med_25.avi,6
433,BATMAN_BEGINS_sit_u_cm_np1_ba_med_10.avi,6
434,BLACK_HAWK_DOWN_sit_u_cm_np1_ri_med_2.avi,6
435,CastAway1_sit_f_nm_np1_le_med_25.avi,6
436,Catch_Me_If_You_Can_sit_u_cm_np1_fr_med_6.avi,6
437,CharlieAndTheChocolateFactory_sit_f_nm_np1_le_med_7.avi,6
438,Crash_sit_u_cm_np1_fr_med_19.avi,6
439,Crash_sit_u_cm_np1_ri_med_22.avi,6
440,Crash_sit_u_nm_np1_le_goo_26.avi,6
441,Eurotrip_sit_u_cm_np1_fr_med_0.avi,6
442,Eurotrip_sit_u_nm_np1_fr_goo_3.avi,6
443,Finding_Forrester_2_sit_u_cm_np1_ri_bad_3.avi,6
444,Finding_Forrester_5_sit_u_cm_np1_fr_med_2.avi,6
445,Glory_sit_u_cm_np1_le_med_27.avi,6
446,KUNG_FU_HUSTLE_sit_f_nm_np1_fr_med_43.avi,6
447,LONGESTYARD_sit_f_nm_np1_ba_med_29.avi,6
448,LONGESTYARD_sit_u_nm_np1_ba_med_8.avi,6
449,Man_Who_Cheated_Himself_512kb_sit_u_cm_np1_fr_med_3.avi,6
450,Man_Who_Cheated_Himself_512kb_sit_u_cm_np1_ri_med_6.avi,6
451,NoCountryForOldMen_sit_f_nm_np1_fr_goo_4.avi,6
452,NoCountryForOldMen_sit_u_nm_np1_fr_goo_1.avi,6
453,Oceans11_sit_u_nm_np1_fr_med_0.avi,6
454,Oceans12_sit_h_cm_np1_le_goo_16.avi,6
455,Panic_in_the_Streets_sit_f_nm_np1_le_med_7.avi,6
456,Pirates_5_sit_f_nm_np1_fr_med_11.avi,6
457,Prelinger_LetYours1940_sit_u_nm_np1_fr_med_0.avi,6
458,RETURN_OF_THE_KING_sit_f_nm_np1_le_bad_8.avi,6
459,RomeEpisode1_sit_u_cm_np1_fr_goo_1.avi,6
460,Sixthsense_sit_u_cm_np1_fr_med_3.avi,6
461,SweeneyTodd_sit_f_cm_np1_fr_bad_16.avi,6
462,SweeneyTodd_sit_f_nm_np1_fr_bad_34.avi,6
463,SweeneyTodd_sit_u_cm_np1_fr_med_14.avi,6
464,SweeneyTodd_sit_u_cm_np1_fr_med_21.avi,6
465,SweeneyTodd_sit_u_cm_np1_le_med_19.avi,6
466,TheBoondockSaints_sit_f_nm_np1_fr_med_71.avi,6
467,TheBoondockSaints_sit_u_cm_np1_fr_bad_56.avi,6
468,TheBoondockSaints_sit_u_cm_np1_fr_med_29.avi,6
469,TheBoondockSaints_sit_u_cm_np1_fr_med_34.avi,6
470,TheBoondockSaints_sit_u_cm_np1_le_med_15.avi,6
471,TheBoondockSaints_sit_u_nm_np10_ba_med_0.avi,6
472,TheLastManOnearth_sit_f_nm_np1_ri_med_51.avi,6
473,TheLastManOnearth_sit_u_cm_np1_fr_med_52.avi,6
474,TheLastManOnearth_sit_u_nm_np1_ri_med_5.avi,6
475,ThePerfectScore_sit_u_cm_np1_fr_med_0.avi,6
476,ThePerfectScore_sit_u_cm_np1_fr_med_1.avi,6
477,ThePerfectScore_sit_u_cm_np1_fr_med_2.avi,6
478,TheRoyalTenenbaums_sit_u_nm_np1_fr_med_2.avi,6
479,The_Fugitive_2_sit_f_cm_np1_fr_med_8.avi,6
480,ThreeStories_sit_u_cm_np1_fr_med_1.avi,6
481,WhatDreamsMayCome_sit_f_cm_np1_le_bad_3.avi,6
482,WhatDreamsMayCome_sit_f_cm_np1_ri_bad_0.avi,6
483,nameunknown256kb_sit_u_nm_np1_fr_med_1.avi,6
484,prelinger_LetsBeGo1953_sit_f_nm_np2_fr_med_6.avi,6
485,prelinger_LetsPlay1949_sit_f_nm_np1_fr_med_8.avi,6
486,prelinger_LetsPlay1949_sit_u_cm_np1_le_med_9.avi,6
487,prideandprejudice1_sit_f_cm_np1_ba_med_5.avi,6
488,prideandprejudice1_sit_f_nm_np1_ri_med_10.avi,6
489,prideandprejudice1_sit_u_nm_np1_ba_med_3.avi,6
490,20060723sfjffangelina_stand_f_nm_np1_le_med_0.avi,7
491,20060723sfjffcomeback_stand_u_cm_np1_ba_med_1.avi,7
492,20060723sfjffdabaum_stand_u_nm_np1_fr_med_1.avi,7
493,20060723sfjffjewgotmail_stand_u_cm_np1_ri_med_0.avi,7
494,21_stand_f_nm_np1_fr_med_2.avi,7
495,50_FIRST_DATES_stand_u_cm_np1_fr_med_25.avi,7
496,50_FIRST_DATES_stand_u_nm_np1_fr_med_8.avi,7
497,A_Beautiful_Mind_6_stand_u_cm_np1_fr_med_3.avi,7
498,AboutABoy_stand_u_nm_np1_fr_bad_7.avi,7
499,AgentCodyBanks_stand_u_cm_np1_fr_med_5.avi,7
500,AllThePresidentMen_stand_u_nm_np1_le_med_1.avi,7
501,AmericanGangster_stand_f_nm_np1_fr_bad_34.avi,7
502,AmericanGangster_stand_f_nm_np1_le_med_33.avi,7
503,AmericanGangster_stand_u_cm_np1_fr_bad_0.avi,7
504,AmericanGangster_stand_u_cm_np1_fr_bad_19.avi,7
505,AmericanGangster_stand_u_nm_np1_fr_bad_51.avi,7
506,AmericanGangster_stand_u_nm_np1_fr_med_55.avi,7
507,American_History_X_stand_u_cm_np1_le_med_41.avi,7
508,American_History_X_stand_u_nm_np1_fr_med_5.avi,7
509,BATMAN_BEGINS_stand_f_cm_np1_fr_med_8.avi,7
510,BIG_FISH_stand_f_cm_np1_fr_med_22.avi,7
511,BIG_FISH_stand_u_nm_np1_fr_med_27.avi,7
512,BLACK_HAWK_DOWN_stand_u_cm_np1_fr_med_35.avi,7
513,BLACK_HAWK_DOWN_stand_u_cm_np1_fr_med_6.avi,7
514,BLACK_HAWK_DOWN_stand_u_nm_np1_le_med_11.avi,7
515,BeforeNightFalls_stand_f_nm_np1_fr_med_3.avi,7
516,CastAway1_stand_f_nm_np1_le_med_24.avi,7
517,CastAway1_stand_u_nm_np1_le_med_20.avi,7
518,CharlieAndTheChocolateFactory_stand_f_nm_np1_ba_med_4.avi,7
519,CharlieAndTheChocolateFactory_stand_f_nm_np1_fr_med_17.avi,7
520,ChildrenOfMen_stand_u_nm_np1_ba_med_1.avi,7
521,Crash_stand_f_cm_np1_le_med_15.avi,7
522,Crash_stand_f_nm_np1_le_bad_25.avi,7
523,Crash_stand_u_cm_np1_fr_med_28.avi,7
524,Crash_stand_u_cm_np1_le_med_8.avi,7
525,Crash_stand_u_nm_np1_le_med_6.avi,7
526,EVOLUTION_stand_u_cm_np1_fr_med_6.avi,7
527,EVOLUTION_stand_u_cm_np1_fr_med_7.avi,7
528,Fellowship_3_stand_f_cm_np1_fr_bad_2.avi,7
529,Fellowship_4_stand_f_cm_np1_fr_med_3.avi,7
530,Finding_Forrester_3_stand_u_cm_np1_fr_bad_10.avi,7
531,GoneBabyGone_stand_f_cm_np1_fr_med_0.avi,7
532,GuardiansOfO256kb_stand_u_nm_np1_ri_med_1.avi,7
533,Hitch_Part_1_stand_f_cm_np1_fr_med_6.avi,7
534,IamLegend_stand_f_nm_np1_fr_med_20.avi,7
535,KUNG_FU_HUSTLE_stand_u_cm_np1_fr_med_34.avi,7
536,LivefreeorDieHard_stand_f_cm_np1_fr_med_5.avi,7
537,Oceans13_stand_u_nm_np1_fr_med_9.avi,7
538,Prelinger_ActYourA1949_stand_f_cm_np1_fr_med_17.avi,7
539,Prelinger_HabitPat1954_stand_f_cm_np1_ri_med_1.avi,7
540,RATRACE_stand_f_cm_np1_le_med_35.avi,7
541,RATRACE_stand_f_cm_np1_ri_med_28.avi,7
542,RETURN_OF_THE_KING_stand_f_cm_np1_fr_med_55.avi,7
543,RETURN_OF_THE_KING_stand_f_nm_np1_ri_bad_23.avi,7
544,RETURN_OF_THE_KING_stand_u_cm_np1_fr_med_12.avi,7
545,Return_of_the_King_1_stand_f_cm_np1_fr_med_5.avi,7
546,RomeEpisode1_stand_f_cm_np1_fr_med_0.avi,7
547,RushHour2_stand_u_cm_np1_fr_med_11.avi,7
548,SchoolRulesHowTheyHelpUs_stand_u_nm_np1_fr_med_1.avi,7
549,TheBoondockSaints_stand_f_cm_np1_fr_med_112.avi,7
550,TheBoondockSaints_stand_f_cm_np1_fr_med_59.avi,7
551,TheBoondockSaints_stand_u_cm_np1_fr_bad_45.avi,7
552,TheBoondockSaints_stand_u_cm_np2_ri_med_5.avi,7
553,TheBoondockSaints_stand_u_nm_np1_fr_med_111.avi,7
554,TheBoondockSaints_stand_u_nm_np1_le_med_102.avi,7
555,The_Departed_-_Part_2_stand_u_cm_np1_fr_med_4.avi,7
556,happy_go_lovely_stand_f_cm_np1_fr_med_19.avi,7
557,happy_go_lovely_stand_u_nm_np1_ri_bad_8.avi,7
558,jonhs_netfreemovies_holygrail_stand_u_nm_np1_fr_bad_15.avi,7
559,prelinger_LetsBeGo1953_stand_u_nm_np10_ba_med_4.avi,7
560,20060723sfjffcomeback_turn_u_nm_np1_le_med_0.avi,8
561,21_turn_h_cm_np1_fr_goo_13.avi,8
562,21_turn_h_nm_np1_fr_goo_14.avi,8
563,21_turn_u_nm_np1_ba_goo_6.avi,8
564,50_FIRST_DATES_turn_f_cm_np1_fr_med_11.avi,8
565,50_FIRST_DATES_turn_h_nm_np1_fr_goo_23.avi,8
566,50_FIRST_DATES_turn_u_nm_np1_fr_med_6.avi,8
567,AReporttoHomeBuilders_turn_u_nm_np1_ba_med_1.avi,8
568,A_Beautiful_Mind_1_turn_h_nm_np1_ri_goo_10.avi,8
569,A_Beautiful_Mind_1_turn_h_nm_np1_ri_goo_7.avi,8
570,A_Beautiful_Mind_2_turn_u_cm_np1_fr_med_6.avi,8
571,A_Beautiful_Mind_4_turn_u_cm_np1_fr_med_7.avi,8
572,A_Beautiful_Mind_6_turn_u_cm_np1_fr_med_0.avi,8
573,AmericanGangster_turn_u_cm_np1_fr_med_7.avi,8
574,CasinoRoyale_turn_h_nm_np1_fr_goo_0.avi,8
575,Hitch_Part_2_turn_u_cm_np1_ba_med_2.avi,8
576,Hitch_Part_2_turn_u_nm_np1_ba_med_4.avi,8
577,Hitch_Part_2_turn_u_nm_np1_fr_med_7.avi,8
578,IamLegend_turn_h_cm_np1_ba_goo_18.avi,8
579,Italian_Job_2_turn_h_nm_np1_fr_med_5.avi,8
580,Italian_Job_2_turn_h_nm_np1_ri_med_9.avi,8
581,Italian_Job_2_turn_u_nm_np1_ba_med_4.avi,8
582,Italian_Job_5_turn_u_nm_np1_ba_med_0.avi,8
583,Juno_turn_u_nm_np1_ba_med_6.avi,8
584,LivefreeorDieHard_turn_h_cm_np1_fr_med_3.avi,8
585,LivefreeorDieHard_turn_u_cm_np1_le_goo_2.avi,8
586,Man_Who_Cheated_Himself_512kb_turn_u_nm_np1_fr_med_9.avi,8
587,MeettheFockers_turn_u_nm_np1_ba_med_0.avi,8
588,Oceans13_turn_u_nm_np1_ba_med_8.avi,8
589,Pirates_1_turn_h_nm_np1_ba_goo_5.avi,8
590,Pirates_5_turn_h_nm_np1_ba_goo_9.avi,8
591,Pirates_6_turn_u_nm_np1_le_med_2.avi,8
592,SchoolRulesHowTheyHelpUs_turn_u_nm_np1_ri_med_4.avi,8
593,SellingasaCareer_turn_u_nm_np1_fr_med_2.avi,8
594,Shadow_of_a_Doubt_turn_u_nm_np1_ba_med_14.avi,8
595,Sixthsense_turn_f_nm_np1_ba_med_10.avi,8
596,SoundAndTheStory_turn_f_nm_np1_le_med_2.avi,8
597,SweeneyTodd_turn_h_cm_np1_fr_goo_36.avi,8
598,SweeneyTodd_turn_h_nm_np1_fr_goo_30.avi,8
599,SweeneyTodd_turn_h_nm_np1_fr_goo_35.avi,8
600,SweeneyTodd_turn_u_nm_np1_ba_med_6.avi,8
601,SweeneyTodd_turn_u_nm_np1_fr_med_27.avi,8
602,TheBigBangS01E01Pilot_turn_u_nm_np1_ba_med_3.avi,8
603,TheBigBangS01E01Pilot_turn_u_nm_np1_ri_med_2.avi,8
604,TheBigBangS01E02TheBigBranHypothesis_turn_u_nm_np1_ri_med_2.avi,8
605,TheBoondockSaints_turn_h_nm_np1_ri_med_10.avi,8
606,TheBoondockSaints_turn_u_nm_np1_ba_med_32.avi,8
607,TheBoondockSaints_turn_u_nm_np1_fr_med_27.avi,8
608,TheLastManOnearth_turn_f_nm_np1_fr_med_44.avi,8
609,TheLastManOnearth_turn_f_nm_np1_le_med_32.avi,8
610,TheLastManOnearth_turn_u_cm_np1_fr_med_43.avi,8
611,TheLastManOnearth_turn_u_nm_np1_le_med_11.avi,8
612,The_Fugitive_4_turn_u_cm_np1_fr_med_1.avi,8
613,The_Matrix_5_turn_h_nm_np1_ba_goo_7.avi,8
614,TrumanShow_turn_f_nm_np1_ri_med_10.avi,8
615,TrumanShow_turn_u_nm_np1_ba_goo_20.avi,8
616,Two_Towers_5_turn_h_cm_np1_fr_goo_3.avi,8
617,UNREPEATABLE_turn_f_nm_np1_ri_med_3.avi,8
618,Veoh_Alpha_Dog_1_turn_u_nm_np1_ba_med_2.avi,8
619,Veoh_Alpha_Dog_1_turn_u_nm_np2_ba_med_45.avi,8
620,eddieizzardcircle_turn_f_nm_np1_le_med_3.avi,8
621,eddieizzardcircle_turn_f_nm_np1_ri_med_2.avi,8
622,happy_go_lovely_turn_u_nm_np1_ba_med_3.avi,8
623,happy_go_lovely_turn_u_nm_np1_fr_med_1.avi,8
624,happy_go_lovely_turn_u_nm_np1_fr_med_10.avi,8
625,likebeckam_turn_f_cm_np1_ba_med_44.avi,8
626,likebeckam_turn_f_cm_np1_le_med_16.avi,8
627,likebeckam_turn_f_cm_np1_ri_med_43.avi,8
628,likebeckam_turn_f_nm_np1_fr_med_38.avi,8
629,likebeckam_turn_f_nm_np1_fr_med_42.avi,8
630,20060723sfjffbitemebaby_walk_u_nm_np1_fr_med_0.avi,9
631,20060723sfjffjewcy_walk_f_cm_np1_ba_med_2.avi,9
632,21_walk_u_cm_np1_fr_med_0.avi,9
633,AmericanGangster_walk_f_nm_np1_fr_med_32.avi,9
634,AmericanGangster_walk_f_nm_np1_fr_med_38.avi,9
635,AmericanGangster_walk_f_nm_np1_fr_med_5.avi,9
636,AmericanGangster_walk_f_nm_np1_fr_med_73.avi,9
637,AmericanGangster_walk_u_cm_np1_ba_med_20.avi,9
638,AmericanGangster_walk_u_cm_np1_le_bad_48.avi,9
639,AmericanGangster_walk_u_cm_np1_le_med_21.avi,9
640,AmericanGangster_walk_u_cm_np1_ri_med_42.avi,9
641,AmericanGangster_walk_u_nm_np1_ba_med_56.avi,9
642,American_History_X_walk_f_nm_np1_ba_med_13.avi,9
643,BIG_FISH_walk_f_nm_np1_fr_bad_20.avi,9
644,BIG_FISH_walk_f_nm_np1_fr_med_13.avi,9
645,BIG_FISH_walk_u_cm_np1_fr_med_3.avi,9
646,CastAway1_walk_f_nm_np1_fr_med_10.avi,9
647,CastAway1_walk_f_nm_np1_fr_med_12.avi,9
648,CastAway2_walk_f_cm_np1_fr_med_4.avi,9
649,CastAway2_walk_u_cm_np1_ri_med_7.avi,9
650,Catch_Me_If_You_Can_walk_f_cm_np1_fr_med_3.avi,9
651,Catch_Me_If_You_Can_walk_u_cm_np1_fr_med_1.avi,9
652,CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_13.avi,9
653,CharlieAndTheChocolateFactory_walk_f_cm_np1_fr_med_14.avi,9
654,Eurotrip_walk_u_cm_np1_fr_med_6.avi,9
655,Fellowship_6_walk_f_cm_np1_fr_med_11.avi,9
656,Finding_Forrester_1_walk_f_nm_np1_ba_med_5.avi,9
657,Finding_Forrester_1_walk_f_nm_np1_ba_med_6.avi,9
658,Finding_Forrester_1_walk_f_nm_np1_fr_bad_1.avi,9
659,HP_PRISONER_OF_AZKABAN_walk_f_cm_np1_ba_bad_29.avi,9
660,IamLegend_walk_f_cm_np1_le_med_0.avi,9
661,KUNG_FU_HUSTLE_walk_f_cm_np1_fr_med_42.avi,9
662,KUNG_FU_HUSTLE_walk_f_cm_np1_le_med_6.avi,9
663,MeettheFockers_walk_u_nm_np1_fr_med_3.avi,9
664,MeettheParents_walk_f_cm_np1_fr_med_10.avi,9
665,NoCountryForOldMen_walk_f_cm_np1_ri_med_5.avi,9
666,Oceans13_walk_f_cm_np1_fr_med_6.avi,9
667,OldSchool_walk_f_nm_np1_fr_med_2.avi,9
668,Prelinger_HabitPat1954_walk_f_cm_np1_le_med_13.avi,9
669,RushHour2_walk_u_cm_np1_fr_med_9.avi,9
670,SellingasaCareer_walk_f_nm_np1_fr_med_0.avi,9
671,Sixthsense_walk_u_nm_np1_ba_med_2.avi,9
672,StrangerThanFiction_walk_f_nm_np1_fr_med_1.avi,9
673,Superbad_walk_u_nm_np1_fr_med_0.avi,9
674,SweeneyTodd_walk_f_nm_np1_fr_med_29.avi,9
675,SweeneyTodd_walk_f_nm_np1_ri_bad_9.avi,9
676,THE_PROTECTOR_walk_f_nm_np1_ri_med_60.avi,9
677,TheBoondockSaints_walk_f_cm_np3_ba_med_124.avi,9
678,TheBoondockSaints_walk_u_cm_np1_ri_med_113.avi,9
679,TheBoondockSaints_walk_u_cm_np1_ri_med_26.avi,9
680,TheBoondockSaints_walk_u_cm_np1_ri_med_50.avi,9
681,TheBoondockSaints_walk_u_nm_np1_fr_med_24.avi,9
682,TheBoondockSaints_walk_u_nm_np3_ba_bad_100.avi,9
683,The_Departed_-_Part_2_walk_u_nm_np1_fr_med_2.avi,9
684,The_Fugitive_2_walk_f_cm_np1_ba_med_6.avi,9
685,The_Fugitive_2_walk_f_cm_np5_fr_med_21.avi,9
686,The_Fugitive_5_walk_u_cm_np2_ri_med_13.avi,9
687,The_House_on_Haunted_Hill_walk_f_cm_np1_fr_med_9.avi,9
688,The_House_on_Haunted_Hill_walk_f_nm_np1_fr_med_11.avi,9
689,The_House_on_Haunted_Hill_walk_f_nm_np1_fr_med_8.avi,9
690,The_House_on_Haunted_Hill_walk_u_cm_np1_fr_med_13.avi,9
691,TrumanShow_walk_f_cm_np1_ba_med_12.avi,9
692,TrumanShow_walk_f_nm_np1_fr_med_8.avi,9
693,UNREPEATABLE_walk_f_nm_np1_le_med_0.avi,9
694,eddieizzardcircle_walk_f_nm_np1_le_med_0.avi,9
695,happy_go_lovely_walk_f_nm_np1_fr_med_15.avi,9
696,jonhs_netfreemovies_holygrail_walk_f_nm_np2_fr_med_20.avi,9
697,prelinger_they_grow_up_so_fast_1_walk_f_nm_np1_fr_med_5.avi,9
698,prideandprejudice1_walk_u_nm_np1_fr_med_13.avi,9
699,prideandprejudice1_walk_u_nm_np1_fr_med_8.avi,9
700,20060723sfjffbartsinger_wave_f_cm_np1_ba_med_0.avi,10
701,50_FIRST_DATES_wave_f_cm_np1_fr_med_0.avi,10
702,50_FIRST_DATES_wave_u_cm_np1_fr_goo_30.avi,10
703,50_FIRST_DATES_wave_u_cm_np1_fr_med_1.avi,10
704,50_FIRST_DATES_wave_u_cm_np1_fr_med_36.avi,10
705,A_Beautiful_Mind_2_wave_u_cm_np1_ri_med_3.avi,10
706,Abschieds-winken_!!!!!!_Gruss_Guido_wave_u_cm_np1_fr_bad_0.avi,10
707,Abschieds-winken_!!!!!!_Gruss_Guido_wave_u_cm_np1_fr_bad_1.avi,10
708,AllThePresidentMen_wave_h_nm_np1_fr_med_6.avi,10
709,American_History_X_wave_u_nm_np1_fr_med_16.avi,10
710,BATMAN_BEGINS_wave_u_cm_np1_fr_med_19.avi,10
711,BIG_FISH_wave_u_nm_np1_fr_bad_4.avi,10
712,BIG_FISH_wave_u_nm_np1_fr_goo_10.avi,10
713,BIG_FISH_wave_u_nm_np1_fr_goo_9.avi,10
714,BIG_FISH_wave_u_nm_np1_le_goo_28.avi,10
715,BLACK_HAWK_DOWN_wave_u_nm_np1_ba_goo_19.avi,10
716,Bubble_Gum_Club_2_wave_h_nm_np2_fr_med_0.avi,10
717,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_0.avi,10
718,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_1.avi,10
719,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_10.avi,10
720,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_2.avi,10
721,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_3.avi,10
722,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_5.avi,10
723,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_7.avi,10
724,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_8.avi,10
725,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_fr_med_9.avi,10
726,Bush_Wave_vs__Obama_Wave_and_Which_Commander-in-chief_Salutes_the_Best__You_Decide_wave_u_cm_np1_le_med_6.avi,10
727,CharlieAndTheChocolateFactory_wave_u_nm_np1_fr_bad_1.avi,10
728,CharlieAndTheChocolateFactory_wave_u_nm_np1_fr_med_2.avi,10
729,CharlieAndTheChocolateFactory_wave_u_nm_np2_fr_goo_18.avi,10
730,Chris_Benoit_waving_goodbye_wave_u_nm_np1_fr_med_0.avi,10
